Updated at 17:45:55;Constituent Name;Constituent RIC;NCAIS;ESG_Grade_01/01/2021;ESG_Grade_01/01/2022;ESG_Grade_01/01/2023;ESG_Grade_01/01/2024;ESG_Score_01/01/2021;ESG_Score_01/01/2022;ESG_Score_01/01/2023;ESG_Score_01/01/2024;Social_Score_01/01/2021;Social_Score_01/01/2022;Social_Score_01/01/2023;Social_Score_01/01/2024;Governance_Score_01/01/2021;Governance_Score_01/01/2022;Governance_Score_01/01/2023;Governance_Score_01/01/2024;Environment_Score_01/01/2021;Environment_Score_01/01/2022;Environment_Score_01/01/2023;Environment_Score_01/01/2024;Controversies_Score_01/01/2021;Controversies_Score_01/01/2022;Controversies_Score_01/01/2023;Controversies_Score_01/01/2024
.SPX;FASTENAL ORD;FAST.OQ;42;C+;B-;B;B;42,68504289;51,46644346;63,08394984;63,08394984;31,71005976;33,43352762;45,50496203;45,50496203;23,2738815;54,04988924;63,98428772;63,98428772;70,85219599;69,01620225;81,54034014;81,54034014;100;100;100;100
.SPX;FREEPORT-MCMORAN INC;FCX.N;21;A-;A-;A-;A-;83,2107608;81,96691942;81,69592163;81,28735095;80,19492311;76,55505552;77,39483284;73,79541864;91,4935326;93,3300086;86,74698762;93,32991762;80,88042436;80,2271667;83,08983371;81,45191696;100;67,24137931;100;74,28571429
.SPX;FACTSET RESEARCH SYSTEMS ORD;FDS.N;51;B;B+;B+;B+;61,86928335;67,9320016;68,62458371;68,8471268;61,25871693;69,26621404;65,70711763;60,97159753;92,36988164;91,02594693;94,29388019;87,23552341;19,41152609;32,50518397;37,27969349;56,95395493;100;100;100;100
.SPX;FEDEX ORD;FDX.N;48-49;A-;B+;B+;B+;75,66350398;73,34186834;73,94341702;69,95967754;69,89123165;68,20077354;68,49522135;64,3250729;84,5146646;75,65777988;78,21489291;71,73082848;74,54083182;76,98146142;76,28606577;74,58787344;53,125;16,66666667;64,70588235;16,66666667
.SPX;FIRSTENERGY ORD;FE.N;22;B+;B;B;B;72,57580442;63,06393639;63,46157035;63,46157035;83,44371054;77,75878779;68,07372425;68,07372425;72,39706798;41,41748776;55,05134284;55,05134284;64,37019177;64,55990217;64,88182177;64,88182177;9,090909091;31,42857143;35,86956522;35,86956522
.SPX;F5 INC ORD;FFIV.OQ;54;B+;B+;A-;B+;66,84559559;74,92349334;77,49347631;70,68745274;74,24401083;84,94251688;84,33322205;82,91644699;79,99893809;76,0876889;81,40932273;65,73187328;1,764928699;42,28453316;44,80805143;52,10430819;100;100;100;100
.SPX;FISERV ORD;FI.N;51;C;B-;B;B;34,94616971;58,04346439;61,60445211;61,60445211;39,29895519;59,87222942;60,24174085;60,24174085;49,06388553;71,09447769;72,27601634;72,27601634;6,832443446;36,06093779;48,84684916;48,84684916;25;100;100;100
.SPX;FAIR ISAAC ORD;FICO.N;54;C+;C;C;C+;44,35198599;35,4645146;40,4721179;44,12154374;48,13640371;45,43165925;40,52707296;50,42845829;48,04728477;31,65782945;46,99672664;45,22125779;21,1716429;19,54406838;18,5656807;22,3526496;100;100;100;81,06060606
.SPX;FIDELITY NATIONAL INFORMATN SVCS ORD;FIS.N;52;B;B;B-;B-;60,94804303;63,9793849;57,80795822;57,80795822;94,00865801;92,70699476;92,8017094;92,8017094;34,50354782;41,72447588;29,31920166;29,31920166;55,41795666;55,55555556;54,44444444;54,44444444;100;100;5;5
.SPX;FIFTH THIRD BANCORP ORD;FITB.OQ;52;B+;A-;A-;B+;72,39506784;77,72022772;75,6799552;68,46998183;76,11465277;80,159261;79,14634926;78,2576334;70,74594844;69,54935585;75,47772638;57,34170518;63,70596267;89,74629277;64,24572551;62,57765141;100;91,47727273;100;76,54320988
.SPX;FLEETCOR TECHNOLOGIES ORD;FLT.N;52;D+;C;C+;C+;20,86997926;40,90168213;49,18366781;49,18366781;18,83923675;31,09881007;33,6635146;33,6635146;38,07380238;66,2390954;83,54012958;83,54012958;0;22,59950899;28,43344652;28,43344652;85,41666667;100;65,625;65,625
.SPX;FMC ORD;FMC.N;31-33;B+;A-;A;A;68,98969113;80,96997996;83,90938868;83,90938868;62,84237115;70,5432527;76,44762369;76,44762369;79,19261252;76,59380576;78,34573706;78,34573706;69,11046705;93,4475371;94,21534973;94,21534973;100;100;3,636363636;3,636363636
.SPX;FOX CORP CLASS B ORD;FOX.OQ;51;B;B+;B+;B;62,82219865;73,2444554;74,56000522;62,35026825;84,20102697;81,40969299;78,55700007;78,4426347;41,1501637;72,84937834;78,91089679;51,03357664;43,39193164;42,17699813;45,71920089;32,73549561;63,88888889;44,23076923;55;2,43902439
.SPX;FOX CORP CLASS A ORD;FOXA.OQ;51;B;B+;B+;B;62,82219865;73,2444554;74,56000522;62,35026825;84,20102697;81,40969299;78,55700007;78,4426347;41,1501637;72,84937834;78,91089679;51,03357664;43,39193164;42,17699813;45,71920089;32,73549561;63,88888889;44,23076923;55;2,43902439
.SPX;FEDERAL REIT;FRT.N;53;B;A-;A-;A-;63,59092133;75,09313531;76,63704673;80,64909723;58,7592625;69,59957988;70,21414655;66,42204159;70,11937537;84,38215464;86,46805118;93,75373384;61,88343854;71,55212288;73,37937686;80,86594395;100;100;100;100
.SPX;FIRST SOLAR ORD;FSLR.OQ;31-33;A-;B+;B+;B+;75,95177427;74,50945636;71,81959433;71,81959433;88,91696044;87,59804468;83,3579337;83,3579337;68,75511626;67,92904146;67,83638958;67,83638958;73,14987052;71,07670127;67,1894766;67,1894766;100;75;21,42857143;21,42857143
.SPX;FORTINET ORD;FTNT.OQ;54;B;B-;B;B;60,11574651;58,17660593;58,9780776;58,9780776;67,74205605;65,4145526;73,39879322;73,39879322;52,87124391;49,62970558;44,05150358;44,05150358;62,37375557;65,89068608;67,34052946;67,34052946;100;100;100;100
.SPX;FORTIVE CORP ORD;FTV.N;31-33;B-;B-;B;B;52,02227121;50,54403284;65,79082016;65,79082016;54,29430903;55,76636808;65,88288211;65,88288211;63,97553492;63,79023036;77,57049092;77,57049092;39,57880643;33,79965012;55,87384164;55,87384164;100;100;100;100
.SPX;GENERAL DYNAMICS ORD;GD.N;31-33;B-;B;B+;B+;53,34482659;63,77827487;67,16736309;67,16736309;62,31830221;61,14176695;65,9086571;65,9086571;53,33860333;83,07300517;83,38347063;83,38347063;36,76597912;42,34082397;47,38118812;47,38118812;46,875;88;78,33333333;78,33333333
.SPX;GENERAL ELECTRIC ORD;GE.N;31-33;A-;A-;A-;A-;75,55618431;76,60490011;78,65805126;78,65805126;70,97565259;70,85570707;72,18206256;72,18206256;81,17874994;91,41065823;87,8549059;87,8549059;76,80631301;72,89079823;79,57483479;79,57483479;13,63636364;42,85714286;37,5;37,5
.SPX;GE HEALTHCARE TECHNOLOGIES ORD;GEHC.OQ;31-33;NULL;NULL;C-;C-;NULL;NULL;33,31224539;33,31224539;NULL;NULL;29,46757848;29,46757848;NULL;NULL;36,54304467;36,54304467;NULL;NULL;37,23655715;37,23655715;NULL;NULL;100;100
.SPX;GEN DIGITAL INC ORD;GEN.OQ;54;B+;A-;A-;B+;73,78226597;78,81733678;76,84713988;71,59201075;78,68399019;70,64899645;70,23898398;70,45305285;69,24429407;86,62178194;82,59252562;71,60389294;74,83907502;76,24868164;76,66370898;74,82163445;74,16666667;76,31578947;100;100
.SPX;GILEAD SCIENCES ORD;GILD.OQ;31-33;A-;A;A-;A-;82,85809054;84,62099335;82,64601681;82,64601681;87,38029745;87,99830841;87,3850552;87,3850552;80,810479;87,35258014;83,79986251;83,79986251;76,43457854;74,01354357;71,41500507;71,41500507;28,125;29,41176471;28,08219178;28,08219178
.SPX;GENERAL MILLS ORD;GIS.N;31-33;A-;B+;B+;A-;76,54775155;74,9136917;73,98613047;75,50871674;90,90412041;89,38602608;89,53363722;92,74387238;44,86362328;39,51919727;38,20304367;39,27901112;82,80185446;84,35870688;82,09563061;81,37343192;100;90,27777778;100;35,22727273
.SPX;GLOBE LIFE ORD;GL.N;52;C+;B;B;B;45,88197047;60,30525641;61,26793714;61,26793714;37,37825565;64,11005173;68,7317369;68,7317369;64,33580775;61,42686077;58,58834639;58,58834639;20,28346049;43,62365974;43,18341023;43,18341023;100;100;38,23529412;38,23529412
.SPX;CORNING ORD;GLW.N;31-33;B-;B-;B;B+;56,23476629;56,23443106;58,96111632;68,21941939;60,23462392;58,4754587;59,96067573;67,96279204;69,95185911;68,36297737;69,90105012;73,67863171;42,34994172;45,03725701;49,71281646;64,23388142;100;100;100;68,75
.SPX;GENERAL MOTORS ORD;GM.N;31-33;A-;A-;A-;A-;76,30630908;78,53668748;78,51241203;78,51241203;87,88150787;90,0152639;88,47714142;88,47714142;71,14540562;74,59828301;73,19864711;73,19864711;65,89113682;67,36601227;70,16838728;70,16838728;14,86486486;34,72222222;4,166666667;4,166666667
.SPX;GENERAC HOLDINGS ORD;GNRC.N;31-33;C-;C-;C;C;31,49333602;30,38962081;37,03542831;37,03542831;39,00022343;37,78733925;37,74639207;37,74639207;54,95926798;51,6802237;57,87739602;57,87739602;3,736423151;4,56475937;18,89032815;18,89032815;100;14,0625;0,694444444;0,694444444
.SPX;ALPHABET INC-CL C ORD;GOOG.OQ;51;A-;A-;A-;A-;77,55193378;79,00564249;81,28436724;81,28436724;83,61861001;80,78138965;86,79967119;86,79967119;72,617993;78,23030271;77,89679191;77,89679191;76,58479537;76,49305638;76,74531997;76,74531997;0,833333333;0,526315789;0,378787879;0,378787879
.SPX;ALPHABET INC-CL A ORD;GOOGL.OQ;51;A-;A-;A-;A-;77,55193378;79,00564249;81,28436724;81,28436724;83,61861001;80,78138965;86,79967119;86,79967119;72,617993;78,23030271;77,89679191;77,89679191;76,58479537;76,49305638;76,74531997;76,74531997;0,833333333;0,526315789;0,378787879;0,378787879
.SPX;GENUINE PARTS ORD;GPC.N;44-45;C+;C;B-;B-;43,64525043;41,16964644;53,1142771;53,1142771;43,09792289;45,06542783;60,44863192;60,44863192;62,94927007;54,93151901;76,13349407;76,13349407;30,52344892;26,59368631;27,73687239;27,73687239;100;76,38888889;100;100
.SPX;GLOBL PAYMNTS;GPN.N;52;C;C+;C;C;41,52215066;45,45981167;41,43356626;41,43356626;40,75130965;53,49317956;46,97268754;46,97268754;39,47543577;34,97978381;32,52364878;32,52364878;45,85311982;45,76719577;44,0509254;44,0509254;100;100;11,40350877;11,40350877
.SPX;GARMIN ORD;GRMN.N;31-33;B;B;B;B;63,95143291;60,1167573;64,07349577;64,07349577;65,63740237;62,38185634;71,01111241;71,01111241;70,99502488;67,30716475;64,42343344;64,42343344;48,57938273;43,4749831;51,3491375;51,3491375;15;100;30;30
.SPX;THE GOLDMAN SACHS GROUP ORD;GS.N;52;A;A;A;A;88,57222257;87,44229019;86,29325952;86,29325952;81,6731164;81,23575328;74,46555193;74,46555193;93,63517816;91,34106007;94,78472976;94,78472976;91,11541019;91,91664265;91,28116529;91,28116529;1,666666667;1,5625;1,041666667;1,041666667
.SPX;WW GRAINGER ORD;GWW.N;42;A-;A-;A-;A-;75,76182658;75,71819628;75,517505;75,517505;78,49054773;78,79275329;76,75838245;76,75838245;68,03786855;68,97864134;72,61596678;72,61596678;79,21707776;77,97525384;76,57968;76,57968;100;100;100;100
.SPX;HALLIBURTON ORD;HAL.N;21;A;A;A;A;91,34125752;88,0155653;86,02233245;86,02233245;94,49394949;94,45996763;92,74818606;92,74818606;90,39028704;78,53356081;76,10150693;76,10150693;88,31309345;88,28696441;86,32676136;86,32676136;58,33333333;69,56521739;31,25;31,25
.SPX;HASBRO ORD;HAS.OQ;31-33;A-;A-;A;A;78,3127505;78,02421333;83,79020414;83,79020414;93,11455565;96,68609993;96,5461129;96,5461129;66,85936036;61,06625326;77,08805095;77,08805095;53,70609504;53,86698682;53,9442389;53,9442389;90;100;100;100
.SPX;HUNTINGTON BANCSHARES ORD;HBAN.OQ;52;A-;B+;B+;B+;78,63463286;74,18830212;73,81298921;73,81298921;78,82334599;78,64764615;76,67876066;76,67876066;81,29058923;68,28712637;70,00180832;70,00180832;71,34473006;73,58127871;73,46995091;73,46995091;100;74,76190476;100;100
.SPX;HCA HEALTHCARE ORD;HCA.N;62;B;B;B;B;59,09062274;64,63174012;59,37046525;59,37046525;67,88639468;63,95615326;62,55494727;62,55494727;52,2092129;69,36056274;55,73486423;55,73486423;51,74358974;56,79550335;58,99891041;58,99891041;100;100;15,90909091;15,90909091
.SPX;HOME DEPOT ORD;HD.N;44-45;B+;B+;B+;B+;71,84414011;68,33110825;68,15074427;68,77100241;74,23583916;72,51473367;70,76600874;74,75500668;59,26170985;54,69844572;56,27414105;50,82270884;91,69411386;86,29948793;86,09225188;91,3698023;19,56521739;45;100;22,61904762
.SPX;HESS ORD;HES.N;21;A-;A-;A-;B+;79,61560563;77,20846667;75,40139939;73,58142352;91,5475695;86,8187987;85,20929874;83,3953967;75,63117095;76,69787713;72,28354958;69,94011118;67,82408231;65,87130583;65,6016921;64,13123729;100;65,47619048;100;31,03448276
.SPX;HARTFORD FINANCIAL SERVICES GRUP ORD;HIG.N;52;A-;A-;A-;A-;75,00469106;79,5604355;77,81816781;77,81816781;65,22849879;80,62047226;71,07588679;71,07588679;85,43427806;79,47881978;86,63442483;86,63442483;77,932603;76,09515403;74,96738033;74,96738033;100;100;65,85365854;65,85365854
.SPX;HUNTINGTON INGALLS INDUSTRIES ORD;HII.N;31-33;C;C;C;C;40,90632635;38,75080186;40,80710654;40,80710654;50,91746064;41,56989673;49,39942403;49,39942403;36,29910313;42,7436206;37,29980577;37,29980577;28,68347339;28,09499489;29,7070207;29,7070207;100;100;43,33333333;43,33333333
.SPX;HILTON INC ORD;HLT.N;72;A;A-;A-;A-;84,26485898;82,70447063;79,68471383;79,68471383;78,12737762;76,55990289;72,05253018;72,05253018;92,23874702;87,72944431;81,33345209;81,33345209;85,63411897;87,36211278;90,57308849;90,57308849;100;100;18,75;18,75
.SPX;HOLOGIC ORD;HOLX.OQ;31-33;B+;B+;B+;B+;70,45508511;73,65162127;69,41550073;67,37295526;68,61834107;71,32810396;69,15176596;62,06918717;84,52234574;87,24840876;78,97851891;83,10208291;45,49319728;51,07128617;49,66742771;48,63188452;71,42857143;100;100;100
.SPX;HONEYWELL INTL ORD;HON.OQ;31-33;B+;A-;A-;A-;73,69026799;80,31540767;81,48044854;81,48044854;63,15111459;75,41262974;81,05357809;81,05357809;85,59139406;88,93734629;84,03497018;84,03497018;77,27272727;79,87815382;80,21249076;80,21249076;81,81818182;100;7,142857143;7,142857143
.SPX;HEWLETT PACKARD ENTERPRISE ORD;HPE.N;31-33;B+;A-;A-;A-;71,26575967;76,75553825;76,57264227;75,12356732;67,45062013;76,40325668;74,30260942;71,43797825;89,46291608;91,60892839;94,08783323;93,69372447;57,59357061;59,68535262;60,4122834;60,72653934;85;72,72727273;69,23076923;43,18181818
.SPX;HP ORD;HPQ.N;31-33;A-;A-;A-;A-;78,13775939;79,44363063;79,72990502;76,30773727;83,41520946;86,04357115;80,78980549;78,94125748;87,11397268;85,61940804;95,28016686;84,67222557;56,07256028;57,90882504;58,80140382;60,63461808;100;72,72727273;100;20,45454545
.SPX;HORMEL FOODS ORD;HRL.N;31-33;B+;B+;A-;B+;69,46567552;68,20943899;75,39925108;70,75551865;93,28599324;90,44924672;94,90981111;93,37955583;42,96983432;43,74780417;56,41856514;49,84751189;56,13806241;55,51506558;62,00904551;54,22706236;100;100;100;44,52054795
.SPX;HENRY SCHEIN ORD;HSIC.OQ;42;B+;B+;B+;B+;70,87003204;69,88200746;67,82004078;67,82004078;69,63888141;81,50155986;80,11353477;80,11353477;75,8733379;54,69651949;50,30508338;50,30508338;63,62226589;69,6386017;70,66687717;70,66687717;100;100;79,83870968;79,83870968
.SPX;HOST HOTELS & RESORTS REIT;HST.OQ;53;A;A;A;A;84,05561654;86,59934371;85,21175576;85,21175576;78,77067928;81,55328048;72,9511038;72,9511038;78,00965412;82,90236281;85,01727949;85,01727949;93,49098622;93,82906394;95,24535532;95,24535532;100;100;100;100
.SPX;HERSHEY FOODS ORD;HSY.N;31-33;A-;A;A;A;78,95814354;87,16367321;85,31017409;85,31017409;95,4047488;95,66272245;95,93609011;95,93609011;40,00608367;67,58296951;61,04674838;61,04674838;88,5363079;91,61479621;90,67763242;90,67763242;100;47,72727273;14,38356164;14,38356164
.SPX;HUBBELL CL B ORD;HUBB.N;31-33;B-;B-;B+;B+;55,56634702;57,74939305;70,92337528;72,39404243;41,24296196;42,23670872;65,14509184;62,63679751;73,00770536;67,92010725;72,52566328;83,12271114;56,68150617;66,22284189;75,90144497;74,1141787;100;100;100;100
.SPX;HUMANA ORD;HUM.N;62;A;A;A;A;86,25425638;86,75408009;88,18316452;88,18316452;87,46645517;87,41622164;92,08765438;92,08765438;86,94969289;87,86817421;86,10921075;86,10921075;81,95410628;82,93675214;82,96029641;82,96029641;100;100;25;25
.SPX;HOWMET AEROSPACE INC ORD;HWM.N;31-33;B-;B;B;B+;52,79913831;61,9915258;65,89542903;72,35833188;66,86115778;68,69378794;73,72410535;73,50623496;33,54823211;59,96466191;65,10072793;85,59799076;53,05694412;52,36640111;52,50792279;52,18237012;34,21052632;100;100;78,33333333
.SPX;INTL BUSINESS MACHINES CORP ORD;IBM.N;54;B+;B+;B+;B+;71,69346012;73,88228219;74,01724438;74,01724438;96,61519398;96,48216125;95,75258638;95,75258638;48,23389848;53,05344909;54,09505057;54,09505057;78,35739249;78,44170267;78,0360754;78,0360754;99,16666667;100;23,10606061;23,10606061
.SPX;INTERCONTINENTAL EXCHANGE INC;ICE.N;52;B-;B;B+;B+;56,29934396;65,60177862;68,30320781;68,30320781;63,24492352;58,26358254;58,19868095;58,19868095;50,03915318;76,78830761;81,12427835;81,12427835;57,6161263;48,96901171;54,00867794;54,00867794;100;65,625;100;100
.SPX;IDEXX LABORATORIES ORD;IDXX.OQ;54;B;A-;B+;B+;61,36637979;75,19075831;71,24035315;71,24035315;65,07986205;86,3837812;84,23489075;84,23489075;55,49332682;63,56510173;55,93772688;55,93772688;63,47416838;68,52256496;67,3685355;67,3685355;100;100;100;100
.SPX;IDEX ORD;IEX.N;31-33;B-;B-;B-;B-;51,71506951;51,81531352;56,21045593;56,21045593;52,89822642;41,12647242;40,25549225;40,25549225;43,20118462;70,2391407;77,66560847;77,66560847;57,51726511;48,14067281;55,76343728;55,76343728;100;100;100;100
.SPX;INTL FLAV & FRAG U ORD;IFF.N;31-33;A;A;A-;A-;86,39441061;84,76559337;81,97652053;81,97652053;84,26638032;84,46297144;87,23275479;87,23275479;84,54627596;83,78143947;66,87989718;66,87989718;91,41704525;86,13560912;87,44471927;87,44471927;100;100;47,72727273;47,72727273
.SPX;ILLUMINA ORD;ILMN.OQ;31-33;C+;NULL;B+;B;49,51245107;NULL;70,08249782;65,74753942;72,86579755;NULL;91,38915073;90,82850918;28,60758044;NULL;40,05108881;27,19579818;28,41880342;NULL;74,32031784;77,59424886;100;NULL;100;1,612903226
.SPX;INCYTE ORD;INCY.OQ;31-33;C+;C+;B-;B-;45,92259068;49,09941561;52,01678079;52,27145616;42,48686508;43,93876118;44,55086961;46,56874742;73,09518091;65,81958533;70,39693111;67,69501197;15,87065088;36,81597234;42,16756148;42,86076377;100;100;100;100
.SPX;INTEL-T ORD;INTC.OQ;31-33;A;A;A;A;88,92402985;88,10124956;85,43536625;85,43536625;84,7880389;84,99903367;83,04681493;83,04681493;92,14105136;89,79917426;83,17961788;83,17961788;91,93016615;90,95185916;90,59941463;90,59941463;55,55555556;96,42857143;5;5
.SPX;INTUIT ORD;INTU.OQ;51;A-;A-;B+;A-;79,94298473;77,47049285;73,57938845;82,96357469;93,20098039;89,88744589;90,40624288;91,37948718;69,81914939;67,06501497;58,55860174;76,33790101;75,32051282;77,76057792;78,57142857;81,02564103;50;100;83,33333333;45
.SPX;INVITATION HOMES INC ORD;INVH.N;53;C+;C+;B-;B-;44,40041729;49,87919612;52,18618382;52,18618382;51,05850542;54,19470205;53,16032597;53,16032597;59,97523424;78,64539106;81,17062487;81,17062487;25,69239849;21,74950284;26,5584247;26,5584247;100;100;100;100
.SPX;INTERNATIONAL PAPER CO ORD;IP.N;31-33;B+;B+;B+;B+;69,01867552;70,01128398;67,30798403;67,30798403;75,14442754;72,87704247;69,24278773;69,24278773;60,6563088;57,63786592;56,18600228;56,18600228;67,70299307;74,91403367;72,4233521;72,4233521;100;100;6,25;6,25
.SPX;INTERPUBLIC GROUP OF COMPANIES ORD;IPG.N;54;B;B+;B;B;60,88780003;67,65869653;65,84626215;65,84626215;65,02587606;70,41765695;87,67594786;87,67594786;55,82009207;66,20788043;33,37320355;33,37320355;59,7455236;61,11325116;77,03817939;77,03817939;100;100;44,23076923;44,23076923
.SPX;IQVIA HOLDINGS INC ORD;IQV.N;54;B;B;B;B;63,24445179;60,08416305;59,81028201;59,81028201;86,33081361;84,81195587;82,46772538;82,46772538;45,86787931;40,85382193;54,33508807;54,33508807;57,75794938;55,13502455;37,05790031;37,05790031;100;100;85,71428571;85,71428571
.SPX;INGERSOLL RAND INC ORD;IR.N;31-33;C+;B-;B-;B-;43,30112213;50,2560708;52,93116473;52,93116473;41,68208987;70,11191826;82,14786441;82,14786441;55,5138033;43,12255243;26,96570893;26,96570893;34,89283046;34,50631759;42,64709492;42,64709492;100;100;100;100
.SPX;IRON MOUNTAIN ORD;IRM.N;53;A-;A-;A-;A-;76,52961419;77,71151866;76,18274066;76,18274066;71,79954473;76,87514538;74,13732468;74,13732468;73,17579918;73,60820307;70,02940192;70,02940192;83,21089247;81,90172765;83,10310387;83,10310387;100;100;100;100
.SPX;INTUITIVE SURGICAL ORD;ISRG.OQ;31-33;B;B;B;B;59,4677975;60,70027717;58,96908975;58,96908975;44,93349194;45,58933887;43,83705101;43,83705101;86,68422255;85,07127953;86,74753198;86,74753198;42,15439166;51,11113372;42,13782287;42,13782287;100;100;100;100
.SPX;GARTNER ORD;IT.N;54;B;B+;A-;A-;65,3801325;72,38924633;75,402388;75,402388;57,07932563;72,73716023;71,06805952;71,06805952;80,11830015;79,75864026;87,44765923;87,44765923;40,07929706;46,82595812;47,69261195;47,69261195;100;100;100;100
.SPX;ILLINOIS TOOL ORD;ITW.N;31-33;B;B;B;B;65,75893032;63,90554129;61,35274535;61,35274535;65,83758247;58,70144418;64,81498398;64,81498398;69,24342651;67,39882011;59,88042328;59,88042328;63,29584549;67,29951959;58,514041;58,514041;100;100;100;100
.SPX;INVESCO ORD;IVZ.N;52;B+;A-;A-;B+;73,90806348;76,9517794;75,14153761;74,29757938;62,64206743;70,23478316;72,1950687;72,02187386;92,40155649;91,50739927;86,17754794;81,47851852;43,97477938;47,340147;46,64860084;56,76680518;100;100;100;100
.SPX;JACOBS SOLUTIONS INC ORD;J.N;54;B;A-;A-;A-;65,45291829;79,32126223;80,19625065;77,84113666;73,30451314;91,25691871;90,84509122;86,48928667;52,00083835;65,81019491;68,73208447;68,34592459;70,33789903;76,83547751;77,13527113;75,61941974;100;100;100;42,10526316
.SPX;JB HUNT TRANSPORT SERVICES ORD;JBHT.OQ;48-49;B;B+;A-;A-;66,09129191;70,93847148;77,14814433;77,14814433;64,32500916;80,63464202;84,40129021;84,40129021;77,75370894;61,29974314;74,49501038;74,49501038;58,28608403;68,46656033;71,50151459;71,50151459;100;100;100;100
.SPX;JABIL CIRCUIT ORD;JBL.N;31-33;B+;B+;B;B+;72,71417994;69,14632002;66,11945182;72,11158846;68,34747138;70,7406819;65,40803355;70,34245304;72,94751932;62,54433696;63,57503791;66,56031076;76,17361191;72,89613362;68,66954184;77,85608158;100;100;100;100
.SPX;JOHNSON CONTROLS INTERNATIONAL ORD;JCI.N;31-33;A;A-;A-;A-;85,41497204;76,40351709;76,48784279;77,90725914;91,31140694;91,88958268;94,86631391;94,18733911;64,82138167;32,72598324;29,61162647;36,07367475;96,13389625;95,88150142;95,47117498;94,9810847;100;64;65,625;28,47222222
.SPX;JACK HENRY AND ASSOCIATES ORD;JKHY.OQ;54;C;D+;C+;B-;33,8550444;24,94700417;46,85599042;55,30450575;27,09304994;26,86203917;63,06358686;62,76648357;49,70691303;30,70233777;41,91874103;55,82332061;0,424910873;0,265699103;16,79168377;32,15648282;100;74,16666667;100;100
.SPX;JOHNSON&JOHNSON ORD;JNJ.N;31-33;A;NULL;A;A;85,03974966;NULL;87,24288374;87,24288374;97,31548815;NULL;97,48992447;97,48992447;61,49361105;NULL;67,87960825;67,87960825;92,13165341;NULL;92,76512335;92,76512335;3,333333333;NULL;2,054794521;2,054794521
.SPX;JUNIPER NTWRKS ORD;JNPR.N;31-33;A;A-;B+;B+;83,61245455;75,93686141;71,40617175;71,40617175;80,16138839;69,58615808;67,28651576;67,28651576;83,79012581;74,75790161;65,77801889;65,77801889;89,3213658;89,09997865;88,52740983;88,52740983;100;100;100;100
.SPX;JPMORGAN CHASE ORD;JPM.N;52;A;A-;A-;A-;85,55604981;81,27158022;78,47408173;78,47408173;85,71903978;80,80721853;77,23600986;77,23600986;86,90600974;80,93624255;80,10719979;80,10719979;81,6197401;83,70939243;78,65575635;78,65575635;16,47727273;7,619047619;2,160493827;2,160493827
.SPX;KELLANOVA ORD;K.N;31-33;NULL;A-;A-;A-;NULL;82,62475094;82,77856098;79,01567837;NULL;88,70678843;90,26630957;90,41434208;NULL;73,13499848;70,25491058;62,0437345;NULL;81,69869936;82,40263805;76,54075657;NULL;100;100;27,27272727
.SPX;KEURIG DR PEPPER INC ORD;KDP.OQ;31-33;B;B+;B+;B+;62,60029038;69,25851492;70,71989814;70,71989814;64,38873535;63,99000574;67,47473996;67,47473996;44,27655099;73,71291872;73,73533396;73,73533396;75,12944688;73,62001425;73,1799394;73,1799394;100;100;100;100
.SPX;KEYCORP ORD;KEY.N;52;B;B+;B+;B+;62,52365484;70,62797497;70,73348252;70,73348252;67,25300549;71,60216093;71,13037356;71,13037356;57,53861432;73,88557853;76,06035765;76,06035765;58,69627055;59,12843662;56,04922556;56,04922556;100;100;7,716049383;7,716049383
.SPX;KEYSIGHT TECHNOLOGIES;KEYS.N;31-33;B+;B+;A-;B+;74,52450145;72,62101238;75,33171639;68,91294065;91,04365443;93,25098126;84,12447299;80,85652399;46,69713601;40,21696983;55,02205263;31,25584355;82,16420636;80,35555822;83,62723751;87,9269523;100;100;100;100
.SPX;THE KRAFT HEINZ COMPANY;KHC.OQ;31-33;B+;B+;B+;B+;69,03350735;72,40138935;72,96800726;72,96800726;67,1749285;67,78009851;73,78394904;73,78394904;76,53033105;85,8262518;78,45509343;78,45509343;65,13749602;67,45566315;66,69814159;66,69814159;48,68421053;17,04545455;14,38356164;14,38356164
.SPX;KIMCO REALTY REIT;KIM.N;53;A-;A-;A-;A-;81,76230864;83,17352627;81,73573976;80,58819556;87,12295141;91,78814004;80,74789238;79,07942469;91,66768573;80,61646589;90,70261322;93,55923917;68,95794434;78,43257931;74,84483016;70,68435951;100;100;100;100
.SPX;KLA CORPORATION ORD;KLAC.OQ;31-33;B-;B;B-;B-;55,94975783;58,49502449;57,40812459;55,74241922;64,53621764;64,24079454;58,63260122;56,44819012;51,8848704;62,33016379;69,49047661;66,85660706;47,53078178;47,39864124;45,65584253;45,51016102;100;100;100;100
.SPX;KIMBERLY CLARK ORD;KMB.N;31-33;B+;A-;A-;A-;74,24105397;77,94717224;78,20408992;78,20408992;74,56181157;78,79339428;79,96524244;79,96524244;77,25945425;84,15427301;82,69800232;82,69800232;70,59895833;70,09463971;70,28571429;70,28571429;100;100;50;50
.SPX;KINDER MORGAN ORD;KMI.N;48-49;A;A;A;A;87,19593654;83,98979463;84,85727304;84,85727304;91,19713353;89,48733817;88,18834161;88,18834161;79,9302776;71,59783573;72,90797669;72,90797669;88,54599456;87,90970631;91,03879584;91,03879584;100;100;9,375;9,375
