lei;rics
5493006VRWO1PMVOHL98;TIVO.O^F20
549300A9S9G4AXVWP181;LGLJ.J^L08
3003002XAFMUMIRRNR52;NA
969500FYPDQY3Y12Z881;NA
549300RZWDYU5722I639;OUT
3003007688RHDZE0GX93;2608.HK
9695000P6V7QBJL4NW96;NA
54930007ZQMYCRFQGE36;KTB.BK
HJZQGXYTVV2NWJZLPW74;NA
549300WQSPLDYCC4Z755;III.TO
98840019Y9P721BO0L96;005280.KS^C11
28ID94QU1140NC23S047;WU
549300E32YFDO6TZ8R31;UNM
549300GDPG70E3MBBU98;NA
2549006ZZ07G0NDDCR36;NA
300300C1142031000078;NA
5493001Z0LHHBZLVDX36;NA
549300GCP3BLC6S6ZE82;NA
549300R7FFMPZ9FYUQ36;NA
2138006XL8218MPKJ186;NA
PTCQB104N23FMNK2RZ28;SANS_pa.L
549300SRP1TQM9JJBG80;CPGX.K^G16
213800ELUARKGNPAPY10;TBIG.JK
2CKADF5K7JYB5EG0VY36;NA
549300YX8JIID70NFS41;WM
549300L17W0GQBR1PO80;NA
5493007SRACWX0TF5Q67;NA
549300L0I14L7I0VLX84;HR
549300KPY5MB1Z3OLU85;NA
549300H5GQ4C1BEKG397;NA
0552JIREPRY5ZIETIM08;NA
549300KI4PXDSINWI288;NA
988400CVMDSI9SFN5960;NA
549300FU1CXIYFVL7O90;SCAI.O^C17
D1HEB8VEU6D9M8ZUXG17;BACA.VI^E08
549300DHEVZ2VY350306;NA
L6D8A6MLSY454J2JXJ60;WES^B19
254900H3N5ML9ZS3SP86;NA
5493004EE2HMRKGYN512;NA
549300O4V2ZG1E15S796;NA
549300XV1E0PIQ4WCH89;NA
529900Y08APOEIX34I48;NA
549300LWU0NVLTDF8786;NA
549300CUSFIOX5Q3VA53;NA
549300MC6XO5P96H8E79;ACW^K16
549300SQYI82RVWFN715;MBT.PS
254900ZJG39H1CAH6K02;NA
549300D2K6PKKKXVNN73;MAERSKb.CO
529900ELU0BFUDWJ9J90;NA
529900ZBUWWUV7BKGX39;BBBY.O
529900YOZLXHAJRXOV38;NA
549300036WZGCBDPDZ92;NA
5493002JSD764TTOB380;NA
529900OT5RO5WBRI6M32;NA
213800WPYXUVSUT6KI24;NA
894500PPZOND7C14KX69;NA
549300LQ6NXDW1B8NT42;005940.KS
1VUV7VQFKUOQSJ21A208;INDOp.PA^F04
549300FMC2ALGA7N9E80;DOV
969500PJMBSFHYC37989;ADP.PA
I2YG7O7A7ZDZ7FPT1E08;NA
549300SWJ4YK4LLNT176;NA
549300DJYWYT5VXLFA46;SJI
254900NPCIO562Z7FN53;POWR.JK
5493005KL313YQNUI346;NA
300300TBLCGJ1FJ0UP30;NA
300300UDHJYNM1LIE936;NA
529900EGQZ79V21LBL44;HBH.DE
25490048BWQX1WZUAN47;NA
5299008JWNZQNEDC0B27;NA
549300JCMCC6K8IZ3732;NA
2BD6A66TQN3SMNY1KD33;NA
529900R5ERJA9VIZHJ29;NA
KD3XUN7C6T14HNAYLU02;NA
R83QYRLEMH4ZSHI0L097;NA
549300QP2POUOR35OW28;NA
4IDQTQC5NXVM3WSFHR30;NA
549300V3F4ZHETMM6P72;NA
5493008I795YYBFWFU90;NA
549300IL6Q1JWU688H15;NA
549300LSGBXPYHXGDT93;WPP.L
3003008TZCHK6D113264;NA
7XRS7ORI584PF41IVU88;FMBI.O^B22
259400LN2RY29XJ6PM24;NA
549300UGKOFV2IWJJG27;TRP.TO
988400HJA9E0ZVDHRS65;012330.KS
529900BLBC6YDNWS8530;3900.HK
254900EWAU4HHQE6FB48;NA
529900L26LIS2V8PWM23;AWR
5493004OFHOZBX0WL309;OMX^K13
SE8N1EZEHPZQBCBVKD53;LAD
549300HFEKVR3US71V91;TPX
54930008H2137JSCPQ09;NA
254900O04C1HLM0FV707;NA
5299009B5F43O0IWIJ90;GFKG.DE^J17
549300MWCHSL8BSOMV77;FRG.O
HUX2X73FUCYHUVH1BK78;NA
529900VPRFDDIN7BE119;KU2G.DE
54930012H97VSM0I2R19;CCI
549300LBOHZ4QSIWU288;HUSI_pf.K^F16
549300UDGUXJTHWVGZ47;NA
549300VBTI7WLU4G4642;NA
5493006QY0E0EST2ZX08;VSM^J19
549300I2CEZJG9N4AH67;NA
549300MRSYH4MDFT9X96;NA
969500OWZSKPHFETVI96;NA
9845004UA0038RFF8C33;NA
529900LG6H0NY5EF9I06;NA
549300SHS4T08CL0LP14;NA
549300O8FT5GJ4RU1D57;AIV
549300YGGPV52WH9I007;WWAV.K^D17
5493001RSEZ0X6VJMC68;NA
549300YGRJZJKXSMLV21;NA
529900SG5L6DMJSGA035;NA
529900LDE3E6OBYFX311;NA
9695004ON2K947Z21B87;NA
391200LINCNRUHLGEP55;NA
VB7RXNZGO6KVDABYB880;NA
54930027GMI4T9YDMM54;1622.HK
5493004DVX7E2HIJTK34;NA
95980020140005377566;NA
300300L4HYWN147DWF22;NA
724500EHG519SE5ZRT89;JDEP.AS
549300ZLPU75MU7O0T38;NA
529900S24NBYGGVAFY08;NA
549300JEIWHW95MMXY71;NA
81560066183FE361C071;INWT.MI
529900OJ8E32H0A6ZL87;NA
529900WGW7JNZWTFVV97;NA
549300V8RVM0EMTDPF28;NTB
549300A0JPRWG1KI7U06;NOKIA.HE
529900BI1V1F4U1MHN03;NA
254900Q089S8KXVJ7023;NA
549300D88XW2GD6R0Y98;CWN.AX^G22
21380056VIC699RDGA46;NA
JHE42UYNWWTJB8YTTU19;ANZ.AX
549300GILTB7OPZ51P54;NA
549300EWFHPBZH38K695;NA
52990022107L9199GO56;NA
213800UW822WLK2HZF47;NA
NS54DT27LJMDYN1YFP35;HBVVp.VI^K08
254900UPJMM9MYAALA27;FFIN.KZ
549300KCCGWP3U2ILQ60;NA
549300R61ST0WJW4TT71;VSN.TO^J17
5726QOBW64NQET3VRC47;NA
253400KXA9P2AN72P004;SIBN.MM
635400OJ43KTFQJSBH69;NA
5493003OL6ZMIGTZ4F68;NA
984500AE5FF9CB7IB079;NA
549300IFOQS6R1QLY196;PRGO.K
549300WN65YFEQH74Y36;NA
529900ZYULFIPN299C35;NA
635400FWJZQC1IPYUH69;AGN^E20
213800EDPV6T4K835K83;NA
335800KQ1FPKOQ84OR26;BRTI.NS
549300GUYI8M0E3S0X29;NA
549300MB7G4B0LNWBF44;MRD.O^I16
213800UXXZJKOHL6S818;NA
549300K3RIHMHDVFTL28;AROC.K
549300W18RHYZOZKOP53;BHE
300300E1012137000054;600918.SS
5493009HMD0C90GUV498;REE.MC
5299003JZEUD7KYMDK19;NA
529900F2BTF8AUQGEP42;NA
4469000001C57AWX7B86;NA
335800WKECZXIIT9GK20;GLEN.NS
529900RP2DS78WCQFQ50;NA
RU6VTXUC5TNXNI3V7Y80;NA
549300DF5MV96DRYLQ48;XYL
529900RJT960CY3TAK43;NA
GKCHS8C0E2CPEYJKH146;NA
213800OOZO37Y7YL2O58;NA
8945002PAZHZLBGKGF02;LIN
529900SKJ4TJRAGGR119;NA
529900N21YBLSSD9YT89;NA
549300PNSLJN4LMXCB34;CTPPO.PK
549300EFFNHJ5FAX2A59;NA
549300I5L8T77UM25M66;NA
549300G481NLE2F1CB87;NA
549300N3XPGE91WV7M22;SIG
549300VQPBNVKWTN8091;NA
5493009PL0HWDCT06X47;NA
529900GASK6R1FD08W10;0123.HK
95980020140005007996;ALM.MC
PXDECZED7L8SRUP41R09;NA
549300OPFWKTD6BUFP71;NA
549300QKBENKLBXQ8968;AET^K18
549300IHYHCQP2PIR591;GATX.K
QNWEWQBS7HP85QHXQL92;WOW.AX
724500ZSA7ZOZHUXBS53;NA
HLBMKU9SSVMIDPDMNR16;KWKAQ.PK^I16
549300K4BNOIQ154O537;NA
549300FYDN5UD7USZW18;CIMB.KL
549300MK66VA700SNF24;NA
5299005ESR0IPYWFYP06;NA
391200OYYFJ3DWAMEC69;ADJ.DE
213800FA3K4S56INQI67;TNET.BR
724500LEDYB2X5NCX785;NA
5299002RCY3D5M211G35;NA
213800ZD5I8XHNMCJA67;PFD.L
V1RQ95P2P17WRC4TRU37;NA
DDMY8YZ6L8UEMS1FDM73;FOSL.O
549300K1Y0YC1YC1H809;NA
549300QLDCP11KB6XW55;FTT.TO
213800XMW68XFT6D1X59;WTAN.L
225YDZ14ZO8E1TXUSU86;MAR.O
QFC8ZCW3Q5PRXU1XTM60;SBR003J.J^K13
5493000HS5UFI1I2PB79;NA
213800FF2R23ALJQOP04;DLGD.L
549300N24XF2VV0B3570;RE
54930066VBP7DZEGGJ87;MGM
969500TJ5KRTCJQWXH05;CAGR.PA
GOXNEVUM0LL78B1OS344;WLK
213800Z3CFZOLXPJWN61;NA
549300X44BWCB2DOBB79;NA
549300KU4ACNZQGB7J14;GBSB.PK^B22
529900XECYVSH8HI7G78;NA
549300HHMR7FVMMSB136;NA
549300FGW43XR75F1O70;NA
MBNUM2BPBDO7JBLYG310;NA
54930003T4SXCIWVXY35;ROP
213800EJ677W8HTX3X38;NA
5299003F8XGRHET9H154;NA
RIFQSET379FOGTEFKS80;BEN
22210065LIUFB00MNF63;NA
549300MWN7R72KAKOD18;NA
549300NIVXF92ZIOVW61;IBTC.LG
54930072S07WJGD7TA28;CFW.TO
549300JO4DRV3TUQ7R02;NA
213800KK1F4HFJA5Q612;NA
RBHYXVMLMHR5PSOLEK97;NA
549300G8G1R16J8L5Q60;NA
391200AT44BSH74CH149;NA
5493008FVK5CU36SI253;NA
254900RO5GQ4M0YV5S47;PMET.KL
C66E209AQ6YDHBXH2I29;NA
C3GTMMZIHMY46P4OIX74;8315.T^C01
529900MBFU46N7U7MF46;NA
529900PQWC9LJU1ESB86;NA
MOM4570XTJ5YYX7JKH83;NA
549300OXH66EUE5Z3853;NA
549300GQKZRQJ3URK248;NA
724500MZB23T1LI05Z98;RFRG.AS^D18
7245004JOPUJ0OOWTU73;NA
549300FH8MR2WVZR1175;NA
5493001FS9QJLJNF3E20;MAIN.K
549300HD9Q1LOC9KLJ48;ZTS
GM6ECX91HA2YJ1NHHN48;NA
549300TY6YVPC62NFQ64;NA
54930000180UOFFDPN22;NA
549300FMC7ABSCYLX778;NA
213800GJG9OEFB9ZME43;NA
549300AC3O4B7G45DZ40;NA
254900XG0TSM9VRKC598;6166.HK
529900OWYW857WN4Y103;NA
54930030FZF8HYAEHM46;BN.N^C95
529900ROLEN98C0R6G92;NA
529900XNTKP4AWBR6991;NA
969500UA80B2RZHJ5482;NA
529900KP60PA0ZW0FO21;NA
529900AQBND3S6YJLY83;NA
549300F5W11P2Z0IRY28;CWEI.K^D17
353800OO5E7W1FV1SB75;NA
529900RBUDW3EK0DFY68;NA
9695007T2M60BV5YWT79;NA
5493003YVCUD5FAJKC80;NA
724500AETT6YKEA44B62;NA
C1I53XSII99QJVU6P586;NA
5493002DDFR3QFSNTM07;NA
529900QVA6BJDSCZMD03;NA
5299003DX5YLKSVJ6K59;BZU.MI
5OR64DV4VUQ8NW3R8C06;BRSWQ.PK^K19
549300LQHH5G4WPME241;CIEIQ.PK^D18
5493002PTIUMWQT6I495;NA
213800Q5O2WIDKF6SZ42;MRFr.AT
54930080DFVZ551GGT17;EVRZq.L^B12
VKU1UKDS9E7LYLMACP54;NA
254900ATTT9O5C88JY13;NA
KX1WK48MPD4Y2NCUIZ63;CNAT.PA^G21
529900DHO96Z2SV07S52;NA
5493005ROG3FS85TE513;NA
549300XIWEKOTC8HO652;NA
969500E7V019H9NP7427;ALDA.PA
529900J1WEMMIW7BOH57;NYT
2549000AWFN27KOH3F59;NA
S4BKK9OTCEWQ3YHPFM11;DHR
3003000ZPNREQ784GR92;3877.HK
549300873K3LXF7ARU34;BFb
549300CC0UD41U9OK352;NA
549300GWP079KWSHUD59;NA
7N0UJMJLXD0MDT5D5086;VALPQ.PK^D21
549300PC8KTJ71XKFY89;BRO
988400VEX1D4FMHJ8002;NA
0O4KBQCJZX82UKGCBV73;ABX.TO
5493003O53JMENV1N385;DK
549300WHU4EIHRP28H10;NA
529900DJSSDMKUO5YB02;NA
UASVRYNXNK17ULIGK870;HES
H0DVMU0L02TWMCXB1I98;NA
549300Z8B8LSRHC7XA55;BCC
529900RAZGQHX0VFTK05;NA
98INKCEEHOU5YJS0HQ88;NA
JJAX4X60DE65EYFOTY73;SPH
549300AHQKA6BWCMM651;NA
549300SRYJQ5X33NX219;NA
391200RNH9BNLRC0IL45;NA
25490093PUDDDEIY0S08;NA
39120027LPCNXTOZZI58;NA
549300GP76I43V7TCK41;NA
213800LETW8YVVIKA925;NA
549300N2O26NW4ST6W55;PBI
549300H8TYEUVTW14A54;MEDP.O
549300XT6R3W7KN5SI44;NA
CMTK1YBYNLPLIS3QLI53;ANDV.K^J18
549300PI3Q1VFBHPN017;NA
Q7C315HKI8VX0SSKBS64;CADE.K
253400V1H6ART1UQ0N98;VTBR.MM
549300H3V2Y6TZ37TZ02;NA
5299003RJ3AQPXUXBE64;NA
72450040C5AO7ZIAX327;NA
254900GSIL471JOBYY43;NA
PCTXNQGRJVR3OG33JG65;TLS.AX
549300K5H14MP7CO9857;NA
254900YN7RH1JFLP4J36;MEDC.JK
213800DCGUIXGBT4KU10;NA
81560089BF1736FD9732;CRCE.HT^G21
549300PK2L64WNI8CG59;NA
5586002BHPF41D9MUT38;8300.SE
213800DAGAT2GMIPHL60;NA
635400EDZIUBWVEZ5V30;QINS.QA
549300ME8USMGH0KL180;NA
549300YTKV8DMSMG6K81;AORT.K
5493008TNY7A82WCXU31;NA
635400P3TGLJF1AFMH90;NA
529900QM5ZSBEBR6CS58;TFM.O^D16
2549003P43BEJQ2A2K54;NA
549300TJ71E81VILCC76;NA
5493000DRVCSZDWGPC49;NA
NJ98T8DDD027ZFXUDB24;DELML.OB^B07
254900VFLEZ5307NZ502;0686.HK
549300OUL3PXD17HV644;NA
549300YCXWOM7NEWMQ58;AVNS.K
222100E7VD0S5GB8BI08;NA
300300SYNAYWHW71JC69;NA
SVY0KHTJZBP60K295346;NA
254900W09ZHD1OM4I757;NA
529900CXLAPDSXWXLL07;NA
529900JVAQ2RH5LH1O53;NA
959800UJ9S4PM2NDNG09;NA
IIVIHPH28S64K95M2381;CIVI.K
549300S7ZO9U3HFJ7W18;OMXtia.HQDI^A09
529900GP5ZYMYXKYNF09;NA
5493002G5N9I34NPU211;NA
5493006N1HMMKB2HAT92;CACT.SI^K20
353800YUHF3P4VZ74A67;8586.T^C21
529900H4LS5GHV4OZT53;NA
AI8GXW8LG5WK7E9UD086;ABC
529900QZQYETHNJ3UL68;UNACEMC1.LM
2534001TRNM0Q1QYFY18;NA
54930070W8XSY31XK130;NA
529900BFX8GG8H3E7X44;NA
529900CZEOX7U3G4CG12;NA
549300GHKJCEZOAEUU82;BALDb.ST
5493006CA2D46CDZR616;NA
529900JFA3K6PTLT8B15;CXW
529900YCA6KBCJUW5A94;NA
724500D8WOYCL1BUCB80;VLAN.AS
549300ACTHMHNRI4I407;REY.N^J06
254900ZNKLQDBJH2PX17;NA
549300Q4207DUJTVDM36;PKDY.OQ^F06
335800V4STZQVYOMAB47;NA
RC71E2BZ6UOMFPDJSE79;AILLP.PK
2549000BCUSHGY6SZW33;CLPWY.PK^A02
5493002VCQTWOEVBWZ17;NA
5493008G0BNFHVUJ0Q27;NA
549300Z8TORJP8PCPL80;NA
549300IM765JXALZZH56;NA
5299009MYL9SOLVX5J78;NA
984500FF3EB5456C8C11;NA
K8TS3HOE1568DUBUJL44;NA
549300O1NPY4J56QCU04;DFIN.K
549300N1CCPMF99UQT90;NA
F2TJC7HPPHLHU1AQMP98;NA
9598008H8LDBMKCN5Q29;NA
959800N8NMPK0SFJGD28;ALT.MC^B08
549300O31KW64UQCQ083;NA
FP4Y9QGZ4D2KY6M7GL79;USG^D19
PSNL19R2RXX5U3QWHI44;MDBI.MI
549300F82I43MNXVDB61;NA
KYX6QEFGFXUFFAWLGG05;NA
5493009U6H8DYLBF7R61;NEPJ.J^G17
5493002CIT11OW5J8846;NA
5299009V81GRDCCWG236;NA
529900NK7TIIGQEJ6L07;NA
JOAJT0QKF9HWVYTX5K56;NA
5299009STVQAYLVYGQ74;NA
VOBD35NEPH6WISIRTJ85;NA
529900HC6L8D3M9XZZ95;NA
549300RSN9SFNT54IZ82;NA
54930007FVPKN1NNHV37;NA
549300K2RLMQL149Q332;ORLY.O
5299003TZAODBIABJG85;NA
5493005IYCEL7QJFZZ63;NA
9695004S3RCE0Q5V8G28;NA
254900YICSDPQCJS9616;CPLP.O
549300U41AUUVOAAOB37;ROG.S
529900XGIZA1FDCDQZ11;NA
549300WNTHGEO5LP2G31;RITM.K
213800IWGUQS3U4V8953;NA
549300LCBS6PBXIUGN31;NA
529900DDOOHNAHVBV690;NA
25490079H5JGFV14BW70;NA
5493005IJC1SWV7GI594;NA
529900UUOE5945O0IA86;NA
549300BHY23LFYB85T03;DOLE.K^K13
30030085B069LMR8O660;000656.SZ
L6KC0HABGHNFU1Z6QY21;CINUP.PK^H09
EDBQKYOPJUCJKLOJDE72;NA
JOR7RJTXUXBRJ4UA5G70;CCL.AX^E21
549300XJEBQG5WGJBZ22;NA
8ZQH7RR6DBQZIX8PEQ84;ABG.MC
549300DNNL29KCEPRZ85;LAFP.PA^J15
5299006EWDEFUDNTOW13;NA
549300XOSBRT8DUXKE92;NA
5493000FOFYVBGJDOP45;NA
213800WJCXDJHNSVKV32;NA
5493006NQCP23P2CK653;NA
549300GIDSWVWR5QUE71;NA
3003005O7DXT61IXLJ96;300498.SZ
549300DS5HSXU83N7Y88;2836.TW
549300U3EDY2QXS7NI78;NA
529900GJD3OQLRZCKW37;VOWGg.D^D12
549300DQCDS8HJ7QF202;MMS
529900W7N0N4WLN1JY21;VG.O^G22
254900JHWE3G4G31ZK94;NA
21380048U1WVXOMEPA24;NA
529900IE1FNEJMPPZL78;NA
21380066N3SV9O8IDP37;THG.L
213800JH9QQWHLO99821;LGEN.L
529900EKXZS8A6D0UB40;NA
549300KV5T4SCEEGWW56;NA
5493001XNKHV3FNIUD50;TCB.HM
549300HOF34RGOJ5YL07;JEF
529900164PDC9M4BDO51;NA
L2TEUTQ8OSHMJWVLCE40;T.TO
213800L2COK1WB5Q3Z55;NA
894500862Z95FJ6AOE09;NA
54930083GEFKJ10ORX09;NA
5493007XLF4LU3U2W757;NA
549300LU4V3W7TK5G276;NA
5299007VUOWYM5102U43;NA
5493000JSMHPHZURLM72;LGFa
549300OPJ6GS39HUF828;NA
549300H9LWMBP7HYLR98;MIK.O^D21
549300Y0DDX6I85N2F20;NA
CZ6VG2MNE1J6YDI02G48;EEP^L18
529900UE9Q9XY2LJAX43;NA
54930012F472E84XFV22;NA
969500BZJ49IICIBZZ08;NA
213800W48XAF3GXE5170;ZPG.L^G18
5493008HJ8BWQC8XAF08;NA
UKZ46SXGNYCZK0UOZE76;NA
529900Q6VZVL47QJCQ91;NA
254900X7XKXRGGDD3O38;SDA.AX^C21
EJCO258LNNVSKAR2JX59;BTU
529900H4DWG3KWMBMQ39;AT1.DE
254900FQK2INRNFW2J23;NA
529900T35VSXHR9Q1Q56;NA
549300Q0BOMPTQSR1328;NA
254900PU87HSLE4V5K18;NA
969500UCL6ROAHVXQV60;NA
254900BSTSYBAFJHNK06;NA
984500BC2I63E7F48656;NA
549300VSQHZM6T8S9N48;NA
5493001RL58LPNKEKL35;NA
549300KB6NK5SBD14S87;2330.TW
DUUQRHMZJHDHMTO33218;NA
549300U5WMP5TYFNKW68;KFN^E14
5493002GJ0NJP1HI0C79;DOL.TO
K5K33XN0PQAU1XF7NN66;NA
549300WD3UZR8MBC1N59;NA
549300HQV672RJ7RQV66;DOX.O
3GM3SMNQ8UJOJU9DFN26;NA
529900I2A946DCGJI729;NA
529900PPRPVLLQ71V251;ARVG.F^J97
54930004F5ZUL53NC758;NA
213800US1QTJ89TIOP04;NA
SYRPI2D1O9WRTS2WX210;CACI.K
EF9UQIIO4KY2BWOK3P26;IPLDP.O^L21
2549008W9QK6DLKQJ765;CSBN.KZ^B19
OOFUC4B6ULJE1F6E7S02;NA
549300L1HNHO6QOXHH42;NA
549300VVSQLG4P5K4639;VNT
549300H316CT32FQXI76;ATH
254900IDGKCJICKBPA66;ECO.CN
529900IV8YSNU2NWX627;NA
XQ0331QX53IRX25OY417;IPHS.O^B20
549300YLUSNZSYWUWS21;NA
5493004RSX004WU3UT62;NA
37890014418406D9FC23;SLMJ.J
5299001LO40HZJF61T52;NA
549300Z7PHFYONE1O154;NA
5493000452UB815B8Z51;NA
635400FSFRHBFVPTP424;NA
529900OAIXD9EIPOBY95;NA
969500AC57NKPN8ULJ29;NA
635400LFT9PKEEFTKC04;NA
549300ZDHOETLAIVTE82;CMBN.S
8SR38IKUT3O1F1I6VH65;NP^G22
959800MUYK9LPUAABY24;NA
549300J94Q38BL8BMH45;USCR.O^H21
549300MSY5NIVC0BME80;NA
81560046335277E43118;GAME.MI^B20
529900XUC6PXMN6ABU42;TGHN.DE
207ALC1P1YM0OVDV0K75;NA
54930073KU5FLCCTWK74;COMH.ST^K18
549300C3S27F8ZREU432;NA
2549001PYIAZRH6E9I05;NA
5493001N1N6Z0SR83G07;NA
213800W4XQFCUX7HFM81;NA
95980020140005325962;NA
NQ0NIXPGW4YKG4MWM571;AIMC.O
HROZ6NCTLXP3O5I0RF49;NA
549300ZG254SEQ2CTY07;NA
12QXQCZOIJ35VTGVAL38;XPER.O
529900JH1GSC035SSP77;7751.T
25490077PQE8LWX2BS14;NA
959800A4TKVH6DJBDX18;NA
353800XFWTYT680L2359;8345.T
3003000T24CMHQ382Y71;002415.SZ
5493007L6LS7QX18PE75;UCTT.O
549300U4LIZV0REEQQ46;NA
YOFNFTDEY0VHBO71S928;NA
969500I7CS80FNB7CZ43;NA
549300DTJSGHLBZV3R70;EGL^A19
253400TZJ7T1YULTGN68;NA
549300Y5FGBY7PYGGD87;DUNRQ.PK^J15
6EY4K7ZMF9UX1CU6KC79;XLNX.O^B22
529900GCX12IYSEEKM76;NA
529900KIN5BE45V5KB18;HNRGn.DE
549300HDLRTPBQU69P29;WCN.TO
549300T4GFG5I42BNR82;NA
DKBD555YIJCQ30PMHF22;NA
378900BC3D9BFF4E4A37;EXXJ.J
5493000L34O0L3V78785;NA
724500E2NCAJQP4MSO70;NA
549300JWRNKNU6N5L017;AC.N^D08
549300YEYDFL99EJ7G81;NA
254900VY2N50U0CVMC79;NA
549300X7YNHNZXTI6F10;NA
L9VVX1KT5TFTKS0MLF66;FCNCO.O
549300S0NZ6VQU5JU607;NA
529900R1A7TN1LM06875;NA
ZI85ER3E6RXD4HPHW309;AMTD.O^J20
549300D7FJZUOHHXUA81;CSGS.O
529900A5E8HID9W8L033;NA
549300MQ8IP45YY0ZL30;NA
4EP6JBYBTPTQ47LZOB67;NA
549300KI75VYLLMSK856;SSE.L
5493004I7HNFR19BUZ55;AMPY.PK^H19
3003007KU2DRDX06PN04;1818.HK
549300204GJIBLPF1S81;IMPV.O^A19
5493005NRJTL4NX1VK27;NA
529900Y6T2Z7YM1O0K61;NA
21380035OTUT35CDAW43;NA
254900EHNKMJ1OSEZL85;NA
213800KRDQQL4S5K6M45;NA
5493006O1E1TBNKPQW25;NA
FWKWX3B14WBY9DM0DR18;OA^F18
549300FG8OPBIML5F686;NA
549300VQZPJU97H3GT17;SLG
5493006VM2LKUPSEDU20;INF.L
5299007MC8RF52X0ON96;NA
5493003WIDMLDHYC6Y24;UHAL.O
5IDHQUFVC8Q2KIBBFF06;NA
4469000001BGCAL5BC62;NA
969500KPGB0PD8HGDD09;NA
724500V913SEHSEW2O75;NA
391200RU40WW1R4Z9C03;NA
549300J0GSZ83GTKBZ89;NKBM.LJ^L13
213800U6JL78EYKR3548;NA
8SVCSVKSGDWMW2QHOH83;BAES.L
549300M9W7JJQSVCEM78;CIX.TO
213800R83KX5FQFGXS67;MOLB.BU
549300F7ZU4P1F8V8L60;MWA
529900YC0TR3UL05I974;NA
529900TM5726KDN7UU35;GTN
BSYCX13Y0NOTV14V9N85;REP.MC
391200SSDOCDRX45EJ35;NA
KWQVVPX9OGSKS3U0N171;NEWS.O^L17
5493003UP57IOOYDIV65;NA
529900Z51L8PCJ126K17;NA
2549005ZC5RXAOO7FH41;WPL.AX
969500I2B232D6YFGL58;NA
5493006R2OJBS2TRU760;NA
5299004NU1CI4KAAPX11;NA
3BPWMBHR1R9SHUN7J795;NWE.O
549300TO56L57RP6P031;NA
549300SZ2IENKBNH2B29;NA
549300O95PYSBUJZWY40;NA
5493006ST55ZWQUMAU19;NA
549300FUXVT7TF6ZKV71;PLZL.MM
549300MTB0YI26SMUT22;NA
529900IG4UYZZIMT6U44;NA
549300NQP4OBZYDB3188;NA
253400EBCBBVB9TUHN50;NA
529900X1X5URV2PNNO16;SDLPQ.PK^E21
5493003VM0XB4U8YD238;AVTR.K
JHR9V15J0ZRG02MIRD06;IMIGO.PK^K11
259400RHHF7AM6O4YP46;AGTP.WA
549300K23AYZDZ2REL62;KREF.K
WHKXQACZ14C5XRO8LW03;HPQ
549300CWR0W0BCS9Q144;NA
353800YEPK9PD7QO3449;6753.T
54930002A8LR1AAUCU78;NA
5493007L6S47Q14SL582;TGI
21380097XHCQVD8TQ687;NA
9695007B0RXQCHHTGR34;AREVA.PA^H17
549300WHC56FF48KL350;WTW.O
254900Y0ZF75CIA04X94;MNCN.JK
IZW37BPZKUJE1QXGB081;EPAC.K
5493003SPEWN841SWG39;NA
5299003YWG9GBJAHML48;NA
5493008QMCTQFMTCEY11;NA
549300PX6NW8P22V9U63;NA
9M8JNVKYGGZ41OI9EN19;NA
3003007EXL0825P1MJ10;3481.TW
4JJ8ORNW1AFZPSV8GJ79;EV^C21
5493002QQ7GD21OWF963;NTR.TO
529900D2IG80FW7R2H63;NA
549300DMOF13LKK2ZB38;NA
529900EECJ7CSX1S1S58;NRP
1FRVQX2CRLGC1XLP5727;MRO
549300ODEK8HY3445C77;NA
549300E7TSGLCOVSY746;601288.SS
529900AONE10IZH5SS46;NA
549300V7VJTITCIWRR91;NA
549300UX2Z5WLYRV7O02;NA
52990063S23N13HU4E98;NA
969500L4JN3G35D4C989;NA
Z06S12H6N9QRJ8HHN626;NA
529900FR98RO8IKX3687;NA
30030099HATQH2XC0B72;601766.SS
851WYGNLUQLFZBSYGB56;CBKG.DE
549300LMDE3RUP8Z3L60;MCDG.MU^G22
0XOOAY5P5J7Q734SEC89;PCP^B16
8G2TZG3P76BIK707C136;CEB^D17
391200SHJPUCG4CGZ022;NA
549300XZK6EWDBAZSY16;DBD
969500081CGAXB7YS433;MERY.PA
549300VUVMRL6RE7R376;000030.KS^B19
549300Y8RLCD6IQXIT35;NA
TWSEY0NEDUDCKS27AH81;PNW
549300LXPJYR2LHEBV10;FAL_pa.TO^G08
213800RH1GJT3SVZ7176;2329.HK
549300GVUXCXDWYPIY65;NA
529900Q2BPUPSTJ1C247;NA
5493002BABWBYV2A7Q82;SLA_pe.TO^G05
254900TYT2IWEBJ39L25;NA
5493008CNCZVRJ77MV44;BEC^F11
QOT5WN9RBKQTFRVKEV31;NA
529900NTVDLUSYY9F493;NA
529900TUCASM3W86E831;WSF.AX^F17
969500ORP9FTJYI28L37;NA
549300YB2ARX5DQT4F62;9668.HK
254900RX0APGH88R0Z16;NA
7MOHLM3DKE63RX2ZCN83;FLPWP.PK^C13
549300E3XRGX2JMPEC79;NA
635400XNBN7SIWOBGI94;NA
7890003EX1LTLS2FFL84;TCELL.IS
529900UO78W3R97YU569;NA
5299006LRRCPLQOARH75;NA
5299000WKGUA6D1GIX30;NA
743700GC62JLHFBUND16;AKTIA.HE
549300OLBL49CW8CT155;NA
254900T1ODNFOK2L6090;OAK_pa
2138004624W8CKCSJ177;PFC.L
549300E707U7WNPZN687;FDX
